date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:16:51	146721/146721	---M--	200	added ('OK')	image/jpeg	etag:%22801a6e6b930d81:0%22	https://victoriavr.com/wp-content/uploads/2021/12/Victoria-VR-Island-1024x1024.jpg	C:/Users/TOSHIBA/Downloads/NFT/ggwp/victoriavr.com/wp-content/uploads/2021/12/Victoria-VR-Island-1024x1024.jpg	(from https://www.victoriavr.com/the-metaverse/)
13:16:52	1447/1447	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Mar%202022%2006:16:51%20GMT	https://www.victoriavr.com/wp-json/wp/v2/pages/997	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/wp/v2/pages/997.json	(from https://www.victoriavr.com/partners/)
13:16:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20Mar%202022%2006:16:53%20GMT	https://www.victoriavr.com/?p=997	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/index7451.html	(from https://www.victoriavr.com/partners/)
13:16:54	2349/2349	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Mar%202022%2006:16:53%20GMT	https://www.victoriavr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.victoriavr.com%2Fpartners%2F	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/oembed/1.0/embed5948.json	(from https://www.victoriavr.com/partners/)
13:16:56	2419/2419	---M-Z	200	added ('OK')	text/xml	date:Sun,%2027%20Mar%202022%2006:16:55%20GMT	https://www.victoriavr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.victoriavr.com%2Fpartners%2F&format=xml	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/oembed/1.0/embeddd62	(from https://www.victoriavr.com/partners/)
13:16:58	6196/6196	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Mar%202022%2006:16:57%20GMT	https://www.victoriavr.com/wp-json/wp/v2/pages/259	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/wp/v2/pages/259.json	(from https://www.victoriavr.com/partner-integrations/)
13:17:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20Mar%202022%2006:16:58%20GMT	https://www.victoriavr.com/?p=259	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/indexc544.html	(from https://www.victoriavr.com/partner-integrations/)
13:17:00	2409/2409	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Mar%202022%2006:16:59%20GMT	https://www.victoriavr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.victoriavr.com%2Fpartner-integrations%2F	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/oembed/1.0/embede01a.json	(from https://www.victoriavr.com/partner-integrations/)
13:17:01	2479/2479	---M-Z	200	added ('OK')	text/xml	date:Sun,%2027%20Mar%202022%2006:17:01%20GMT	https://www.victoriavr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.victoriavr.com%2Fpartner-integrations%2F&format=xml	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/oembed/1.0/embed498e	(from https://www.victoriavr.com/partner-integrations/)
13:17:03	69651/69651	---M--	200	added ('OK')	image/jpeg	etag:%220fd4167930d81:0%22	https://victoriavr.com/wp-content/uploads/2021/05/unreal-engine-1024x577.jpg	C:/Users/TOSHIBA/Downloads/NFT/ggwp/victoriavr.com/wp-content/uploads/2021/05/unreal-engine-1024x577.jpg	(from https://www.victoriavr.com/partner-integrations/)
13:17:04	6613/6613	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Mar%202022%2006:17:03%20GMT	https://www.victoriavr.com/wp-json/wp/v2/pages/264	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/wp/v2/pages/264.json	(from https://www.victoriavr.com/tokenomics-and-the-vr-economy/)
13:17:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20Mar%202022%2006:17:06%20GMT	https://www.victoriavr.com/?p=264	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/indexd728.html	(from https://www.victoriavr.com/tokenomics-and-the-vr-economy/)
13:17:06	2454/2454	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Mar%202022%2006:17:06%20GMT	https://www.victoriavr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.victoriavr.com%2Ftokenomics-and-the-vr-economy%2F	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/oembed/1.0/embedd4bb.json	(from https://www.victoriavr.com/tokenomics-and-the-vr-economy/)
13:17:08	2524/2524	---M-Z	200	added ('OK')	text/xml	date:Sun,%2027%20Mar%202022%2006:17:08%20GMT	https://www.victoriavr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.victoriavr.com%2Ftokenomics-and-the-vr-economy%2F&format=xml	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/oembed/1.0/embed26c1	(from https://www.victoriavr.com/tokenomics-and-the-vr-economy/)
13:17:10	134646/134646	---M--	200	added ('OK')	image/jpeg	etag:%220d01066930d81:0%22	https://victoriavr.com/wp-content/uploads/2021/05/Economy-1024x571.jpg	C:/Users/TOSHIBA/Downloads/NFT/ggwp/victoriavr.com/wp-content/uploads/2021/05/Economy-1024x571.jpg	(from https://www.victoriavr.com/tokenomics-and-the-vr-economy/)
13:17:11	4136/4136	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Mar%202022%2006:17:10%20GMT	https://www.victoriavr.com/wp-json/wp/v2/pages/269	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/wp/v2/pages/269.json	(from https://www.victoriavr.com/what-is-victoria-vr/)
13:17:14	2407/2407	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Mar%202022%2006:17:13%20GMT	https://www.victoriavr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.victoriavr.com%2Fwhat-is-victoria-vr%2F	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/oembed/1.0/embed2c7b.json	(from https://www.victoriavr.com/what-is-victoria-vr/)
13:17:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20Mar%202022%2006:17:13%20GMT	https://www.victoriavr.com/?p=269	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/index67bc.html	(from https://www.victoriavr.com/what-is-victoria-vr/)
13:17:16	2477/2477	---M-Z	200	added ('OK')	text/xml	date:Sun,%2027%20Mar%202022%2006:17:14%20GMT	https://www.victoriavr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.victoriavr.com%2Fwhat-is-victoria-vr%2F&format=xml	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/oembed/1.0/embed186a	(from https://www.victoriavr.com/what-is-victoria-vr/)
13:17:18	7597/7597	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Mar%202022%2006:17:17%20GMT	https://www.victoriavr.com/wp-json/wp/v2/pages/273	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/wp/v2/pages/273.json	(from https://www.victoriavr.com/vr-lands/)
13:17:20	2349/2349	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Mar%202022%2006:17:19%20GMT	https://www.victoriavr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.victoriavr.com%2Fvr-lands%2F	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/oembed/1.0/embed33cf.json	(from https://www.victoriavr.com/vr-lands/)
13:17:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20Mar%202022%2006:17:19%20GMT	https://www.victoriavr.com/?p=273	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/index7dad.html	(from https://www.victoriavr.com/vr-lands/)
13:17:21	2419/2419	---M-Z	200	added ('OK')	text/xml	date:Sun,%2027%20Mar%202022%2006:17:21%20GMT	https://www.victoriavr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.victoriavr.com%2Fvr-lands%2F&format=xml	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/oembed/1.0/embed04ee	(from https://www.victoriavr.com/vr-lands/)
13:17:23	288370/288370	---M--	200	added ('OK')	image/jpeg	etag:%220de376d930d81:0%22	https://victoriavr.com/wp-content/uploads/2021/12/Futuristic_3-1-1024x1024.jpg	C:/Users/TOSHIBA/Downloads/NFT/ggwp/victoriavr.com/wp-content/uploads/2021/12/Futuristic_3-1-1024x1024.jpg	(from https://www.victoriavr.com/vr-lands/)
13:17:24	510979/510979	---M--	200	added ('OK')	image/png	etag:%2280ed3c6a930d81:0%22	https://victoriavr.com/wp-content/uploads/2021/12/Victoria-VR-Tiers-2-1024x967.png	C:/Users/TOSHIBA/Downloads/NFT/ggwp/victoriavr.com/wp-content/uploads/2021/12/Victoria-VR-Tiers-2-1024x967.png	(from https://www.victoriavr.com/vr-lands/)
13:17:25	4465/4465	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Mar%202022%2006:17:24%20GMT	https://www.victoriavr.com/wp-json/wp/v2/pages/277	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/wp/v2/pages/277.json	(from https://www.victoriavr.com/building-the-future-together/)
13:17:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20Mar%202022%2006:17:26%20GMT	https://www.victoriavr.com/?p=277	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/index9076.html	(from https://www.victoriavr.com/building-the-future-together/)
13:17:27	2449/2449	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Mar%202022%2006:17:26%20GMT	https://www.victoriavr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.victoriavr.com%2Fbuilding-the-future-together%2F	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/oembed/1.0/embed7579.json	(from https://www.victoriavr.com/building-the-future-together/)
13:17:28	2519/2519	---M-Z	200	added ('OK')	text/xml	date:Sun,%2027%20Mar%202022%2006:17:27%20GMT	https://www.victoriavr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.victoriavr.com%2Fbuilding-the-future-together%2F&format=xml	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/oembed/1.0/embed8bdd	(from https://www.victoriavr.com/building-the-future-together/)
13:17:30	4450/4450	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Mar%202022%2006:17:29%20GMT	https://www.victoriavr.com/wp-json/wp/v2/pages/286	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/wp/v2/pages/286.json	(from https://www.victoriavr.com/the-big-marketvr/)
13:17:32	2392/2392	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Mar%202022%2006:17:31%20GMT	https://www.victoriavr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.victoriavr.com%2Fthe-big-marketvr%2F	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/oembed/1.0/embed17ae.json	(from https://www.victoriavr.com/the-big-marketvr/)
13:17:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20Mar%202022%2006:17:31%20GMT	https://www.victoriavr.com/?p=286	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/index5c97.html	(from https://www.victoriavr.com/the-big-marketvr/)
13:17:34	2462/2462	---M-Z	200	added ('OK')	text/xml	date:Sun,%2027%20Mar%202022%2006:17:33%20GMT	https://www.victoriavr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.victoriavr.com%2Fthe-big-marketvr%2F&format=xml	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/oembed/1.0/embed3be6	(from https://www.victoriavr.com/the-big-marketvr/)
13:17:35	129051/129051	---M--	200	added ('OK')	image/jpeg	etag:%22065cb70930d81:0%22	https://victoriavr.com/wp-content/uploads/2021/06/video-cover.jpg	C:/Users/TOSHIBA/Downloads/NFT/ggwp/victoriavr.com/wp-content/uploads/2021/06/video-cover.jpg	(from https://www.victoriavr.com/the-big-marketvr/)
13:17:37	3495/3495	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Mar%202022%2006:17:36%20GMT	https://www.victoriavr.com/wp-json/wp/v2/pages/290	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/wp/v2/pages/290.json	(from https://www.victoriavr.com/the-nft-gallery/)
13:17:39	2384/2384	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Mar%202022%2006:17:38%20GMT	https://www.victoriavr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.victoriavr.com%2Fthe-nft-gallery%2F	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/oembed/1.0/embed4f18.json	(from https://www.victoriavr.com/the-nft-gallery/)
13:17:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20Mar%202022%2006:17:38%20GMT	https://www.victoriavr.com/?p=290	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/index5b31.html	(from https://www.victoriavr.com/the-nft-gallery/)
13:17:41	2454/2454	---M-Z	200	added ('OK')	text/xml	date:Sun,%2027%20Mar%202022%2006:17:40%20GMT	https://www.victoriavr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.victoriavr.com%2Fthe-nft-gallery%2F&format=xml	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/oembed/1.0/embedebb3	(from https://www.victoriavr.com/the-nft-gallery/)
13:17:43	180016/180016	---M--	200	added ('OK')	image/jpeg	etag:%2280dc5977930d81:0%22	https://victoriavr.com/wp-content/uploads/2021/06/video-cover-gallery.jpg	C:/Users/TOSHIBA/Downloads/NFT/ggwp/victoriavr.com/wp-content/uploads/2021/06/video-cover-gallery.jpg	(from https://www.victoriavr.com/the-nft-gallery/)
13:17:44	4768/4768	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Mar%202022%2006:17:43%20GMT	https://www.victoriavr.com/wp-json/wp/v2/pages/297	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/wp/v2/pages/297.json	(from https://www.victoriavr.com/dao/)
13:17:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20Mar%202022%2006:17:45%20GMT	https://www.victoriavr.com/?p=297	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/index07ee.html	(from https://www.victoriavr.com/dao/)
13:17:46	2324/2324	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Mar%202022%2006:17:45%20GMT	https://www.victoriavr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.victoriavr.com%2Fdao%2F	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/oembed/1.0/embedbcbb.json	(from https://www.victoriavr.com/dao/)
13:17:48	2394/2394	---M-Z	200	added ('OK')	text/xml	date:Sun,%2027%20Mar%202022%2006:17:47%20GMT	https://www.victoriavr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.victoriavr.com%2Fdao%2F&format=xml	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/oembed/1.0/embed0766	(from https://www.victoriavr.com/dao/)
13:17:49	49395/49395	---M--	200	added ('OK')	image/jpeg	etag:%2202a7368930d81:0%22	https://victoriavr.com/wp-content/uploads/2021/05/Decentralised-1024x582.jpg	C:/Users/TOSHIBA/Downloads/NFT/ggwp/victoriavr.com/wp-content/uploads/2021/05/Decentralised-1024x582.jpg	(from https://www.victoriavr.com/dao/)
13:17:51	3122/3122	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Mar%202022%2006:17:50%20GMT	https://www.victoriavr.com/wp-json/wp/v2/pages/301	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/wp/v2/pages/301.json	(from https://www.victoriavr.com/why-victoria-vr/)
13:17:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20Mar%202022%2006:17:52%20GMT	https://www.victoriavr.com/?p=301	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/index8a7d.html	(from https://www.victoriavr.com/why-victoria-vr/)
13:17:52	2384/2384	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Mar%202022%2006:17:52%20GMT	https://www.victoriavr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.victoriavr.com%2Fwhy-victoria-vr%2F	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/oembed/1.0/embed3871.json	(from https://www.victoriavr.com/why-victoria-vr/)
13:17:54	2454/2454	---M-Z	200	added ('OK')	text/xml	date:Sun,%2027%20Mar%202022%2006:17:53%20GMT	https://www.victoriavr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.victoriavr.com%2Fwhy-victoria-vr%2F&format=xml	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/oembed/1.0/embedd871	(from https://www.victoriavr.com/why-victoria-vr/)
13:17:56	103200/103200	---M--	200	added ('OK')	image/png	etag:%2201c4c61930d81:0%22	https://victoriavr.com/wp-content/uploads/2021/11/Comparison-table-updated_NOV-2021-small.png	C:/Users/TOSHIBA/Downloads/NFT/ggwp/victoriavr.com/wp-content/uploads/2021/11/Comparison-table-updated_NOV-2021-small.png	(from https://www.victoriavr.com/why-victoria-vr/)
13:17:57	1442/1442	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Mar%202022%2006:17:56%20GMT	https://www.victoriavr.com/wp-json/wp/v2/pages/304	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/wp/v2/pages/304.json	(from https://www.victoriavr.com/our-team/)
13:17:59	2349/2349	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Mar%202022%2006:17:57%20GMT	https://www.victoriavr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.victoriavr.com%2Four-team%2F	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/oembed/1.0/embed7d08.json	(from https://www.victoriavr.com/our-team/)
13:17:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20Mar%202022%2006:17:58%20GMT	https://www.victoriavr.com/?p=304	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/indexdd01.html	(from https://www.victoriavr.com/our-team/)
13:18:01	2419/2419	---M-Z	200	added ('OK')	text/xml	date:Sun,%2027%20Mar%202022%2006:17:59%20GMT	https://www.victoriavr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.victoriavr.com%2Four-team%2F&format=xml	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/oembed/1.0/embed39f5	(from https://www.victoriavr.com/our-team/)
13:18:03	1492/1492	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Mar%202022%2006:18:02%20GMT	https://www.victoriavr.com/wp-json/wp/v2/pages/370	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/wp/v2/pages/370.json	(from https://www.victoriavr.com/contact/)
13:18:04	2344/2344	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Mar%202022%2006:18:03%20GMT	https://www.victoriavr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.victoriavr.com%2Fcontact%2F	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/oembed/1.0/embed048b.json	(from https://www.victoriavr.com/contact/)
13:18:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20Mar%202022%2006:18:03%20GMT	https://www.victoriavr.com/?p=370	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/index12d0.html	(from https://www.victoriavr.com/contact/)
13:18:06	2414/2414	---M-Z	200	added ('OK')	text/xml	date:Sun,%2027%20Mar%202022%2006:18:05%20GMT	https://www.victoriavr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.victoriavr.com%2Fcontact%2F&format=xml	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/oembed/1.0/embede3cf	(from https://www.victoriavr.com/contact/)
13:18:09	22841/22841	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Mar%202022%2006:18:08%20GMT	https://www.victoriavr.com/wp-json/wp/v2/pages/633	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/wp/v2/pages/633.json	(from https://www.victoriavr.com/terms-of-use/)
13:18:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20Mar%202022%2006:18:10%20GMT	https://www.victoriavr.com/?p=633	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/index4db6.html	(from https://www.victoriavr.com/terms-of-use/)
13:18:11	2369/2369	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Mar%202022%2006:18:10%20GMT	https://www.victoriavr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.victoriavr.com%2Fterms-of-use%2F	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/oembed/1.0/embed009e.json	(from https://www.victoriavr.com/terms-of-use/)
13:18:12	2439/2439	---M-Z	200	added ('OK')	text/xml	date:Sun,%2027%20Mar%202022%2006:18:12%20GMT	https://www.victoriavr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.victoriavr.com%2Fterms-of-use%2F&format=xml	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/oembed/1.0/embeded8e	(from https://www.victoriavr.com/terms-of-use/)
13:18:14	19558/19558	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Mar%202022%2006:18:13%20GMT	https://www.victoriavr.com/wp-json/wp/v2/pages/958	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/wp/v2/pages/958.json	(from https://www.victoriavr.com/privacy-policy/)
13:18:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20Mar%202022%2006:18:15%20GMT	https://www.victoriavr.com/?p=958	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/index1dd2.html	(from https://www.victoriavr.com/privacy-policy/)
13:18:16	2379/2379	---M-Z	200	added ('OK')	application/json	date:Sun,%2027%20Mar%202022%2006:18:15%20GMT	https://www.victoriavr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.victoriavr.com%2Fprivacy-policy%2F	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/oembed/1.0/embed1d18.json	(from https://www.victoriavr.com/privacy-policy/)
13:18:17	2449/2449	---M-Z	200	added ('OK')	text/xml	date:Sun,%2027%20Mar%202022%2006:18:17%20GMT	https://www.victoriavr.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.victoriavr.com%2Fprivacy-policy%2F&format=xml	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/wp-json/oembed/1.0/embed754a	(from https://www.victoriavr.com/privacy-policy/)
13:18:20	35227/35227	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2027%20Mar%202022%2006:18:19%20GMT	https://www.victoriavr.com/popupStatus=closed;%20path=/	C:/Users/TOSHIBA/Downloads/NFT/ggwp/www.victoriavr.com/popupStatus=closed;%20path=/index.html	(from https://www.victoriavr.com/wp-content/themes/victoriavr/js/main.js?ver=3.0.3)
